timestamp,writeCount,replicationCount,replicationLatencies,readLatencies
"2025-11-17T10:38:04.115130542Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:04.544188614Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:05.551283920Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:05.752104336Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:06.115228461Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:06.544154587Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:07.551202319Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:07.752072336Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:08.115277442Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:08.544273268Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:09.551278273Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:09.752394124Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:10.115181342Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:10.544151054Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:11.551152981Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:11.752161820Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:12.115188188Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:12.544217207Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:13.551224164Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:13.752203629Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:14.115366405Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:14.544189192Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:15.551158811Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:15.752155457Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:16.115222829Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:16.544067149Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:17.551256631Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:17.752103964Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:18.115265123Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:18.544027443Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:19.551232590Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:19.752033150Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:20.115290716Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:20.544225807Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:21.551465528Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:21.752031391Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:22.115187085Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:22.544116906Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:23.551371768Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:23.752038393Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:24.115138926Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:24.544023309Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:25.551345483Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:25.752020847Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:26.115210372Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:26.544085202Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:27.551377411Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:27.752006968Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:28.115127505Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:28.544100414Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:29.551296711Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:29.752019139Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:30.115268404Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:30.543968317Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:31.551271596Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:31.752046984Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:32.115137513Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:32.544000347Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:33.551231083Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:33.752037383Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:34.115237027Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:34.543928962Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:35.551186414Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:35.752014008Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:36.115192398Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:36.543970311Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:37.551308881Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:37.752035504Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:38.115181245Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:38.544100219Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:39.551348829Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:39.752027432Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:40.115189257Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:40.544503453Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:41.551287885Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:41.752109918Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:42.115167238Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:42.543956939Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:43.551256236Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:43.752036078Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:44.115387163Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:44.543953019Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:45.551201856Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:45.752016054Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:46.115210793Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:46.544005042Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:47.551242389Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:47.752016185Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:48.115108335Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:48.543914449Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:49.551209432Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:49.751710860Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:50.115133793Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:50.544017207Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:51.551202796Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:51.752053091Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:52.115171644Z",2,4,"{""DC2"":4597,""DC1"":4615,""DC3"":4612}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:52.543998738Z",2,4,"{""DC2"":4584,""DC1"":4595,""DC3"":4574}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:53.551095604Z",2,4,"{""DC2"":4608,""DC1"":4591,""DC3"":4592}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
"2025-11-17T10:38:53.752148124Z",2,4,"{""DC2"":4596,""DC1"":4592,""DC3"":4575}","{""CAUSAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0},""EVENTUAL"":{""avg_millis"":0,""p50_millis"":0,""p95_millis"":0}}"
